"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PCOLCE2",0.1270636154839,-0.427470956202696,2.38190784528213,-0.179465782880472,0.857571982419643,NA
"PURG",0.13388751461884,-0.427471134118084,2.38191086985164,-0.179465629687777,0.857572102697104,NA
"NCAPD2",3269.78124636891,-0.0127380774097889,0.0709914827573691,-0.179431065742414,0.857599240261002,0.93906351374099
"SLC25A40",1188.0488655083,0.0109938854292069,0.0612816488194717,0.17939930861837,0.857624174223307,0.93906351374099
"YLPM1",2816.33323354321,-0.00764549069180714,0.0426181709120675,-0.179395092003873,0.857627484889791,0.93906351374099
"OR2T12",0.0967109709360322,0.51341167516152,2.86569781321004,0.179157646278976,0.85781391896779,NA
"ITIH3",0.215663840461453,-0.364748443770669,2.03841933230619,-0.178936903702737,0.857987245431771,NA
"CUL2",878.282657566308,0.0210301299671285,0.117662339747947,0.178732889488503,0.858147442919848,0.939557365812317
"CGB5",0.229562185244267,-0.364748558681581,2.04119524884441,-0.178693615364859,0.858178282696439,NA
"HOXB13",0.198662773647161,-0.364748277286039,2.04464287682329,-0.178392168833288,0.858414999030265,NA
"CCND3",4137.96067924331,-0.0190576336454309,0.106892873136654,-0.178287224266741,0.858497411635084,0.939693654823577
"HSPB2",0.136701272921709,-0.490193292873391,2.75176752550873,-0.178137610946174,0.85861490512374,NA
"AMZ1",6.80591452806567,-0.0737985866543062,0.414378665447467,-0.178094561346721,0.858648713172524,0.939693654823577
"ABCA4",0.124686914722231,-0.427470993099021,2.40057246182838,-0.178070439404041,0.858667656918885,NA
"LRRC18",0.166159181132603,-0.36474798715258,2.04922960325548,-0.177992737647908,0.858728679189062,NA
"TBL2",726.748521365963,0.0168981153687017,0.0949494346433195,0.177969625961229,0.858746829875918,0.939693654823577
"BDP1",3014.10565234426,-0.0108751310388019,0.0611347573383552,-0.177887858106847,0.858811046589733,0.939693654823577
"CRYBG1",4029.69780731725,-0.0136757530814592,0.0769004356157544,-0.177837134106656,0.858850883357084,0.939693654823577
"CHRNA1",0.165301106276336,0.325232391049804,1.82912366265163,0.177807765374553,0.858873948645236,NA
"POLB",706.594006873944,-0.0101197032030241,0.0569210940090261,-0.177784762910906,0.858892014148394,0.939693654823577
"NFKBIA",16769.2537026072,-0.0303939252714603,0.171009240502126,-0.177732648728315,0.858932943469303,0.939693654823577
"CMTM1",11.7084415216301,-0.0685740217809864,0.385853665944647,-0.1777202805968,0.858942657180613,0.939693654823577
"GPA33",365.627732330207,-0.0257617958881108,0.144987361713033,-0.177683044809795,0.85897190163675,0.939693654823577
"HOXA4",5.65591753823924,0.0662198903479938,0.372773939082128,0.177640879378653,0.8590050179987,0.939693654823577
"WDR3",949.889082540705,0.0099267936664785,0.0558913724718047,0.177608693926531,0.859030296339088,0.939693654823577
"MS4A6A",17.9798080283806,-0.077067026151738,0.43436604712709,-0.177424148736904,0.859175240267899,0.939776785559061
"MPDZ",0.198678305817314,0.325232189492321,1.83328376527167,0.177404172585429,0.859190930053327,NA
"SKOR2",0.261958705824449,0.325231873418525,1.8333763509152,0.177395041261536,0.859198102049527,NA
"LEFTY2",2.21191418139575,-0.0891191102958029,0.502477573725311,-0.177359378718306,0.859226112515882,NA
"AZGP1",0.197936458664521,0.325232088908521,1.83584370835386,0.177156741300241,0.859385273584541,NA
"ACD",629.137857788091,0.0109775654341269,0.0619818287519536,0.177109415052244,0.859422446694565,0.939971749995741
"DGLUCY",47.3197639964019,-0.061145341814734,0.345453064738987,-0.177000432347976,0.859508049976012,0.939989947939745
"BRINP2",0.134623524246029,-0.490193361681507,2.77036158857291,-0.176942014971417,0.859553936093937,NA
"SCFD2",511.740962896893,-0.00978964512450169,0.0553629475278173,-0.176826660458836,0.859644547012251,0.940063797799823
"STC1",0.153745860461837,0.325232416820161,1.84067724444574,0.176691713770871,0.859750549921342,NA
"PRSS36",7.07612413774962,-0.0966380399188224,0.547157914533959,-0.176618188921079,0.85980830600004,0.940113179923705
"SLC17A8",0.127818504796439,-0.490193062120939,2.77669874451082,-0.176538078929156,0.859871235768475,NA
"CATSPER1",147.033122541569,0.0244226922894239,0.138343277958839,0.176536891779377,0.859872168331257,0.940113179923705
"NOP56",2414.79700997063,0.00922298076262635,0.0523151112081087,0.176296686552715,0.860060865013928,0.940113179923705
"ZBTB18",1628.6947613953,0.0176531187732416,0.100219738643755,0.176144131007886,0.860180711373829,0.940113179923705
"NFKBIB",6.17470926065741,-0.197892556611739,1.12354515974722,-0.176132267488263,0.860190031390603,0.940113179923705
"ALG8",230.444906465868,-0.0333012461909286,0.189091183672627,-0.176112103928563,0.860205871988556,0.940113179923705
"LSM5",21.836822499268,-0.101925329772549,0.578979662319471,-0.176043022589467,0.860260143076286,0.940113179923705
"CCNC",360.34019666486,0.0632096190013865,0.35906920593324,0.176037426648998,0.860264539339831,0.940113179923705
"KRTAP3.1",0.0990766480853673,0.513411807778908,2.91655338271392,0.176033742712148,0.860267433504018,NA
"COX4I2",0.0833600473030058,0.513411807778908,2.91655338271392,0.176033742712148,0.860267433504018,NA
"GSTA5",0.094324046510251,0.513411807778908,2.91655338271392,0.176033742712148,0.860267433504018,NA
"OR4N4",0.0890046153471899,0.513411807778908,2.91655338271392,0.176033742712148,0.860267433504018,NA
"HMX3",0.105547398921285,0.513411807778908,2.91655338271392,0.176033742712148,0.860267433504018,NA
"USP17L17",0.0890114090395883,0.513411807778908,2.91655338271392,0.176033742712148,0.860267433504018,NA
"OR2T2",0.121614518764482,0.513411540994613,2.91655338271392,0.176033651239694,0.860267505366376,NA
"GNAT3",0.124939467450895,0.513411540994613,2.91655338271392,0.176033651239694,0.860267505366376,NA
"IVL",0.130756177574281,0.513411540994613,2.91655338271392,0.176033651239694,0.860267505366376,NA
"PAK5",0.142226557697681,0.513411540994613,2.91655338271392,0.176033651239694,0.860267505366376,NA
"CAMK1G",0.19269860052325,0.513411007426021,2.91655338271392,0.176033468294786,0.860267649091096,NA
"ZIC2",0.169426267854709,0.513410740641725,2.91655338271392,0.176033376822331,0.860267720953457,NA
"PPP1R14A",0.195004431671096,0.513410473857429,2.91655338271392,0.176033285349877,0.86026779281582,NA
"PHGDH",233.658955152572,0.0235394792735182,0.133763029269726,0.175978963709412,0.860310469052706,0.940113179923705
"CDPF1",294.889211920859,0.0127902186917723,0.0727233207456901,0.175875064018309,0.860392095997632,0.940127005647565
"LSMEM2",0.197692453361149,-0.239300138691489,1.3610104459353,-0.175825350500554,0.860431153066573,NA
"TFPT",84.9445789423592,0.0827976230305335,0.471450114944989,0.175623295881887,0.860589899342238,0.940267761766308
"SPDYE4",0.212668104708472,-0.239300183858365,1.36485062034052,-0.175330677432422,0.860819808001778,NA
"UNC80",0.418233973286754,0.135334766462876,0.772037421634703,0.175295604423319,0.86084736545854,NA
"SIRT2",16.6306044141361,0.0827897104030174,0.473277368022737,0.174928521828325,0.861135798625405,0.940788789296591
"NEUROD4",0.442965557864654,-0.239574643394254,1.36999998391175,-0.174872004531123,0.861180208432815,NA
"SPIN2B",60.8647945012438,0.0406563116778958,0.232962101523575,0.17451899434287,0.861457604492127,0.94091546799001
"ARSK",220.447016682064,0.0175721806337019,0.100716261186955,0.17447213018644,0.86149443171872,0.94091546799001
"RORA",135.107295220604,-0.0364845587065932,0.209272217444224,-0.174340192655134,0.861598113711714,0.94091546799001
"AUH",8.94193698403224,-0.163033594420267,0.935502689377118,-0.174273784855519,0.861650300621741,0.94091546799001
"ITSN1",274.7285936282,-0.0224455286312535,0.128797987095011,-0.174269250145159,0.861653864269174,0.94091546799001
"TOE1",627.888645317108,-0.0227483148763621,0.130609212118281,-0.174170829969949,0.861731209440708,0.94091546799001
"SAMD13",4.30250426587234,-0.0603768799404919,0.346662776530785,-0.174166031163517,0.861734980698407,0.94091546799001
"NCBP2",92.500914260904,-0.0468506802013878,0.269550339927701,-0.173810503128856,0.862014389735136,0.941145156367342
"PLXNA2",166.382452672002,0.0212102379809214,0.122118192357752,0.17368614431161,0.862112127251526,0.941151752920719
"ZMYND12",11.4522870599376,-0.0759312429137655,0.437486412394761,-0.173562517057672,0.862209291901747,0.941151752920719
"EIF5AL1",12.3575488110697,0.0486642045752707,0.280501805309541,0.173489808814487,0.86226643780748,0.941151752920719
"ZNF789",22.7013059584201,-0.0444573448373296,0.256310105991082,-0.173451392661343,0.862296631729562,0.941151752920719
"KCNMB2",0.107426526202861,-0.490192327663258,2.82823410867746,-0.173320987169794,0.86239912796013,NA
"FRAS1",0.11615091385183,-0.364747479837674,2.10876457809497,-0.172967377974066,0.862677069700514,NA
"ZNF461",41.2217252904471,0.0465367763430093,0.26905479779507,0.172963934203674,0.862679776635528,0.941491693107121
"DOK5",0.89497141949635,-0.177746776340658,1.02841879910908,-0.17283501283197,0.862781114915754,NA
"CLEC6A",88.96372990562,-0.0470234606811567,0.272201892747034,-0.172752144397677,0.862846254606859,0.941491693107121
"C11orf94",0.387635937402317,-0.184937898627426,1.07077947439013,-0.172713339254806,0.862876758158782,NA
"WHAMM",2601.59557620922,-0.0167166431575901,0.096790896198294,-0.172708837444205,0.862880296909495,0.941491693107121
"ZNF804A",59.0944873121537,0.0307527234543249,0.178066455735661,0.172703630940895,0.862884389603386,0.941491693107121
"FAM83F",1.28561673880617,-0.114314291522155,0.662072232978631,-0.172661359030058,0.862917618565363,NA
"MARCHF2",880.695060090841,-0.0266846262435029,0.154622575971019,-0.172579108037266,0.862982274845079,0.941523125441322
"GAS7",1253.44349297923,0.0293682664274617,0.170477701834858,0.172270426638615,0.863224932874526,0.941654079986839
"KIF13A",193.297239258145,0.0413344782529857,0.239967036263352,0.172250651158699,0.86324047904883,0.941654079986839
"HS3ST5",0.102511332180803,-0.490192150186381,2.84657124764126,-0.172204419823522,0.863276823273277,NA
"PENK",1.71541206200602,0.0803381788537037,0.466619534018928,0.17217062938142,0.863303387417899,NA
"NDRG4",2.08529564765977,-0.0908068317453772,0.528058502413775,-0.17196358231199,0.863466159549505,NA
"WDR37",2465.17229509416,0.00861176218479182,0.0501316149042334,0.171783059477396,0.863608084117341,0.941960689399152
"SIK1B",6679.80466545893,-0.058470988692603,0.340544181825202,-0.171698686435393,0.863674418551174,0.941960689399152
"PGM1",1.14296162670907,-0.133104878069605,0.77539176933315,-0.17166145338901,0.863703691631534,NA
"LRRC40",506.399681482065,0.0134215588554492,0.0782562036674501,0.171507921755113,0.863824402072006,0.941960689399152
"HMOX2",310.752192343323,0.0186638719077632,0.108843842493498,0.171473842526995,0.863851196451324,0.941960689399152
"PCYT2",273.519219157269,-0.0216828342048494,0.126504612543496,-0.171399554284191,0.863909605222857,0.941960689399152
"GSTO1",206.395457073589,-0.0362014647326059,0.211320242045732,-0.171310918358553,0.863979295763636,0.941960689399152
"FAM131A",265.542526595741,0.0188468134523474,0.110097477118822,0.171182972994077,0.864079895458173,0.941960689399152
"TMEM132E",2.71468092829582,-0.0825505468769478,0.482237846991749,-0.171182223444109,0.864080484813863,NA
"TMEM184B",252.770485191212,-0.0378830723106406,0.221304713212593,-0.171180594216486,0.864081765842224,0.941960689399152
"BLNK",70.4301622781997,0.0560081567500476,0.327395003778059,0.171072118095044,0.864167059201653,0.941960689399152
"TTC9B",0.0815323546853545,-0.427469837877903,2.49918304361325,-0.171043829290662,0.864189302579816,NA
"PARP11",242.020661484331,-0.0239662403634545,0.140141867033194,-0.171014136394928,0.864212650105385,0.941960689399152
"MUC13",1.38857705051142,-0.0978859784389089,0.574640627438215,-0.170342947861677,0.8647404372767,NA
"KRTAP5.3",0.229621002256344,0.387958732393105,2.2782143831213,0.170290704539217,0.864781521197332,NA
"ZNF202",83.9256600764212,0.0429720932738379,0.252712373248259,0.170043487469539,0.86497593657651,0.942717256959686
"ENOX1",0.599728537532959,-0.137701808630304,0.809866292871041,-0.170030299868562,0.864986307742379,NA
"IL13RA1",3475.25004571255,0.0227513461561674,0.133929033981275,0.169876131260294,0.865107552762891,0.942785315755833
"OR6S1",0.271484202085702,-0.239300281939451,1.40891241076506,-0.169847522181671,0.865130052558588,NA
"ARRB1",1774.76253331804,-0.0179370092960354,0.105797608247686,-0.169540782567055,0.865371296787352,0.942923299899506
"ANKRD27",1287.30400000104,-0.00641261420458365,0.0378237809479593,-0.169539216965289,0.865372528132276,0.942923299899506
"ORC5",517.867403901954,-0.00959780722379201,0.056658855910055,-0.16939641772909,0.865484841026783,0.942970294420068
"ZNF2",36.3968052727104,0.0472185266258089,0.278979198101018,0.169254650336729,0.865596345054226,0.943016400214939
"STYXL2",0.0905666468142971,-0.364747031416767,2.15554627136653,-0.169213269166119,0.86562889300928,NA
"CUX2",34.1855931382546,0.0292579771698562,0.173136167954203,0.168988245007221,0.865805887548742,0.943151418484942
"STBD1",53.2304529537158,0.0388971402307899,0.2303520496603,0.168859536036912,0.865907127638052,0.943151418484942
"TSPYL5",228.66331146007,-0.0200585111766406,0.118806698041862,-0.168833167718986,0.865927868739586,0.943151418484942
"SMYD1",0.314978161185944,-0.239300317135544,1.41779088347915,-0.16878392993212,0.865966599024063,NA
"H4C6",1.01627520622888,-0.182562935515824,1.08316966663821,-0.168545096062777,0.866154469541584,NA
"ROR1",1.11337015537564,0.157626713070497,0.935273044338717,0.168535503107487,0.866162015670733,NA
"MBLAC1",47.8276865186888,0.0180381568855925,0.107105881807641,0.168414251217207,0.866257397383907,0.943345556696152
"ATXN7L3B",6159.5461513976,-0.00799024756966555,0.0474463260740969,-0.168406033318305,0.866263861990947,0.943345556696152
"PDP1",63.6009392822562,0.0491503885007467,0.291966393854903,0.168342622764909,0.866313744179438,0.943345556696152
"TAX1BP3",41.7006382536964,0.0717731390808013,0.426843632791528,0.168148552694601,0.866466413554816,0.94334716931814
"PCLAF",77.9591559337946,-0.0383800596943835,0.228331250836601,-0.16808938572254,0.866512959511259,0.94334716931814
"CLEC2D",4885.8365439113,-0.0169419324172495,0.1007987546936,-0.168076802821108,0.866522858390544,0.94334716931814
"CALB1",0.137833807566854,-0.490192262671967,2.91655338271392,-0.168072446599908,0.866526285403735,NA
"SNAI2",0.140610001676766,-0.490191995887671,2.91655338271392,-0.168072355127454,0.866526357364595,NA
"SLC5A8",0.164161975830561,-0.490191729103376,2.91655338271392,-0.168072263655,0.866526429325456,NA
"PRRX2",0.129860326535292,-0.490191729103375,2.91655338271392,-0.168072263655,0.866526429325456,NA
"CACNA2D1",0.105717185898091,-0.49019146231908,2.91655338271392,-0.168072172182546,0.866526501286318,NA
"OR13C4",0.0966607709901433,-0.49019146231908,2.91655338271392,-0.168072172182545,0.866526501286318,NA
"KLHL38",0.124424429948461,-0.49019146231908,2.91655338271392,-0.168072172182545,0.866526501286318,NA
"PPP1R3A",0.0971540752291601,-0.49019146231908,2.91655338271392,-0.168072172182545,0.866526501286318,NA
"LAMC2",0.152581790158924,-0.49019146231908,2.91655338271392,-0.168072172182545,0.866526501286318,NA
"CPLX4",0.101507636088679,-0.49019146231908,2.91655338271392,-0.168072172182545,0.866526501286318,NA
"OR2T27",0.0734767022290163,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"OR6K2",0.0755236287241893,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"PCDHGA8",0.0688187226106972,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"OPTC",0.068251186111535,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"HOXC13",0.0704429877354326,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"OR2AG1",0.0781199765162582,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"OR14I1",0.0836913290847362,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"C22orf42",0.0691185289358011,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"MYADML2",0.0925623331405186,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"IZUMO1R",0.110078902178556,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"ERVMER34.1",0.0729505905543005,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"DEPDC4",0.0720036339805805,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"INHA",0.0670336378680665,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"PDE6C",0.07896217159335,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"GNG13",0.0756004384620683,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"WFDC10A",0.0690999798922599,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"KRTAP10.11",0.0783681822955396,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"FAM43B",0.0936523397169177,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"ALKAL1",0.140094390384104,-0.490191195534784,2.91655338271392,-0.168072080710091,0.866526573247182,NA
"ZBTB43",1251.60108866215,-0.0265498434598101,0.158118211684289,-0.16791135680703,0.866653015542751,0.943413513445228
"TMEM191B",64.4196407288199,-0.0363778478433617,0.216862789104922,-0.167745918944912,0.866783169897356,0.943479843930759
"CILP2",2.90885149472687,-0.076356397638412,0.45560142406693,-0.167594729965539,0.866902117436803,NA
"MAP2K7",1013.77311373842,-0.014079245322285,0.0841768686977484,-0.16725788853989,0.867167137393335,0.943822413373086
"PRDM11",305.031086964701,-0.0162096186991152,0.0970049939909638,-0.167100868029796,0.867290683029134,0.943881508279072
"CUL4B",3160.76897462941,0.00650426786256256,0.0389718870163277,0.166896405602262,0.867451561397499,0.943981220107618
"MYMX",1.17806732607967,0.0914268013952887,0.548347145973646,0.166731608008921,0.867581234048255,NA
"EML1",0.18281206420771,-0.302023786008121,1.81197526781861,-0.166682068664061,0.867620215278784,NA
"EFNA3",46.9130514297255,-0.0208038212974355,0.124875034309936,-0.166597121773765,0.867687058541134,0.94415438014661
"SHMT1",22.0651853472028,-0.0764744454604599,0.459255995773897,-0.166518120969966,0.86774922377818,0.94415438014661
"RSPH6A",0.17947352314966,-0.302023775154385,1.81412575785146,-0.166484475426932,0.867775699493313,NA
"ALOX5AP",1.42286633803346,0.227649747151854,1.36837858578139,0.166364593481166,0.867870035934814,NA
"KMT2C",5569.45789799914,-0.0108108294584874,0.0650270364463207,-0.166251301755258,0.86795918818793,0.944307450111869
"MYBL2",84.2948558625385,0.0538762619685891,0.324450374019226,0.166053937004852,0.868114503735922,0.944401044450524
"CFAP74",0.159450845905742,-0.302023638827776,1.82052615267896,-0.165899093722625,0.868236360716605,NA
"CRP",0.183668872755284,0.387958868524099,2.33933441200971,0.165841560117438,0.868281638721874,NA
"ZNF436",14.3095264635152,-0.0717373028366429,0.433009477950468,-0.165671437900602,0.868415524647892,0.944653120586653
"IL12B",8.77929555943139,0.0506054540174872,0.305740880953455,0.16551745994737,0.868536708316484,0.944709547071557
"ZNF257",55.4549777471023,0.0309946956758184,0.187416029965615,0.165379107013978,0.868645597422464,0.944752592791908
"LDLRAD3",101.675253754252,-0.0543187955972535,0.328848362035144,-0.16517885405021,0.868803208657189,0.944805125600387
"RAPGEF2",1778.84372634447,0.0162869361303686,0.0986699392183337,0.165064823789233,0.868892959722434,0.944805125600387
"ZBTB14",60.0355145741,-0.055875696875314,0.33853076877454,-0.165053525496606,0.868901852487223,0.944805125600387
"GUCY2F",0.146143726426506,0.450685697209429,2.73079316487947,0.165038386284858,0.868913768424201,NA
"SDHAF3",338.333686677673,0.0128355379323657,0.0778318575477534,0.164913678495859,0.869011925932277,0.944849437656106
"CACNG6",0.143584501635734,0.450685708112326,2.7349286946291,0.164788833068076,0.869110193797921,NA
"ADGRL3",0.177101158203071,-0.302023780749621,1.83379551075045,-0.164698724028408,0.869181121344097,NA
"GDF10",9.53022881104294,0.0571045632538378,0.346771225200608,0.1646750338665,0.869199768760687,0.944978292112002
"PABPC4L",0.410522475178937,-0.306720197007151,1.86479975694571,-0.164478891561804,0.869354162532322,NA
"TBATA",0.151005122362565,0.450685486587798,2.740220561699,0.164470514850951,0.869360756386441,NA
"HOXD1",0.168199497628513,-0.302023750866552,1.83977456867266,-0.16416345568058,0.869602468903534,NA
"CRK",675.863084552985,-0.0124737549528793,0.076003871921336,-0.164119993331256,0.869636682818269,0.945377890158958
"CDK2AP1",382.123169183426,0.0487972723270264,0.297712349964563,0.163907450708158,0.869804001612897,0.945484372117696
"MYOC",0.225880526503458,-0.302024043653883,1.84527779709039,-0.163674024653692,0.869987767075724,NA
"FBXL4",337.677447968334,0.0231861357297812,0.141673047222554,0.163659469350992,0.869999226020399,0.945620516505911
"CDK1",0.212926209498263,-0.302023934154744,1.84584277321744,-0.163623867935563,0.870027254041006,NA
"CA2",674.040765129668,-0.0234552378602882,0.143418560907564,-0.163543949345619,0.870090172355538,0.945620516505911
"ZNF720",507.198924859219,-0.0140767489891331,0.0861380168893363,-0.163420862210212,0.870187078014843,0.945620516505911
"LPAR5",153.398355712406,-0.0297946263665057,0.1823862895256,-0.163360011566679,0.870234986030163,0.945620516505911
"AGTRAP",657.36937967332,-0.0205717989610778,0.125969526041938,-0.163307742812568,0.870276137861346,0.945620516505911
"CLEC4E",1957.48610749826,-0.0286864851527951,0.17584937242237,-0.163131006711206,0.870415286962886,0.94569632214461
"OR2T34",0.130733284912756,0.387959489369576,2.378292257503,0.163125237508405,0.870419829279565,NA
"CYBRD1",49.1497603709632,-0.0762290751360622,0.467725214389162,-0.162978331701907,0.870535495347339,0.945751538465187
"KCTD19",2.9456368973364,-0.0666683846138981,0.409271328106889,-0.162895321600653,0.870600854451523,NA
"MTHFSD",89.4891631772363,-0.0380813990690143,0.234045347224694,-0.162709489936813,0.870747174679931,0.945866097223995
"MYO19",120.571463306605,-0.0234878033407133,0.144390927627874,-0.162668137995805,0.870779734993888,0.945866097223995
"CAV1",1.87427993332778,0.150434064669336,0.926097231758493,0.162438737003552,0.87096036817755,NA
"TP53TG3B",0.322704589813623,-0.302158018024082,1.8602154864393,-0.162431729133947,0.870965886366909,NA
"TOM1L1",0.999624502162785,0.174836552323705,1.07870813054715,0.162079572196256,0.871243192512934,NA
"RBP4",0.280500609821371,-0.176575294767374,1.09004697076242,-0.161988702783946,0.871314750244793,NA
"NDRG1",17.7626069077429,-0.0790705008719738,0.488143773668537,-0.161981992062988,0.871320034836765,0.946348012312078
"CXorf58",0.367916876929489,-0.177880499062852,1.09966715584817,-0.161758490391262,0.871496042326882,NA
"CFAP91",0.270678622210849,-0.113850269731534,0.703933590569545,-0.161734389801486,0.871515021913331,NA
"GLT8D1",276.870666208121,0.0225288344252303,0.139332643961887,0.161690999213313,0.871549192857753,0.946348012312078
"NTM",0.43100411754325,0.205196765636175,1.26969920432711,0.161610533374258,0.87161256192834,NA
"FADS2",184.180798765859,-0.0513029607235265,0.317576202210468,-0.161545356252879,0.871663891315604,0.946348012312078
"EPB41L2",16.7281278392502,-0.107444123265306,0.665183280138458,-0.161525592229169,0.871679456320108,0.946348012312078
"ATP5ME",3199.680345731,0.0117120036637389,0.0725287816866964,0.161480772065515,0.871714754278561,0.946348012312078
"FADS1",718.729369093986,-0.0196072845116988,0.121446609126313,-0.161447772422413,0.871740743191926,0.946348012312078
"TACSTD2",14.6532521309118,0.0700071824530833,0.433692518449284,0.161421236186877,0.871761641940397,0.946348012312078
"IRS2",2960.60305794665,-0.0316628723541077,0.196197229597322,-0.161382871812681,0.871791856158432,0.946348012312078
"BRD2",1169.12355835858,-0.0302233629823292,0.187360558293276,-0.161311234646411,0.871848275172616,0.946348012312078
"PARVB",3.09945502418156,0.168215965575244,1.04400551495834,0.1611255526576,0.871994515074035,NA
"DERL3",279.805526590031,-0.0360163766043328,0.223900171961647,-0.160859084156944,0.872204388669134,0.946520402298764
"LSM14B",1791.1480961408,-0.00712976573604003,0.0443706070274929,-0.160686684579778,0.87234017731353,0.946520402298764
"GGNBP2",3428.98508116408,-0.00791771403653527,0.0493073852765882,-0.16057866366511,0.872425260724563,0.946520402298764
"TXNRD3",8.26365778643873,-0.0774842086794272,0.482702767202316,-0.16052157547908,0.87247022722026,0.946520402298764
"PLA2G7",95.952094316518,-0.063076371180859,0.393021648243682,-0.160490831644343,0.872494443303386,0.946520402298764
"WHRN",5.31854897432139,0.153722205426938,0.9578784332222,0.160481956890744,0.87250143372784,0.946520402298764
"GBP1",6242.25426427965,-0.0244295576150522,0.152281473632707,-0.160423701138949,0.872547320593406,0.946520402298764
"PCDH12",67.1839964971346,-0.0303951502906562,0.189621448974959,-0.160293840464589,0.872649610736875,0.946520402298764
"MYG1",953.889699010368,-0.00808913932838526,0.0504786384321885,-0.160248762241318,0.872685118966066,0.946520402298764
"NDC1",98.6900443362902,0.053990679402283,0.337134978870857,0.16014558792775,0.872766390596135,0.946520402298764
"BRD7",1015.27100381982,0.0132147690604568,0.0825202223362254,0.160139765579081,0.872770976969249,0.946520402298764
"ABRA",0.284339254820366,-0.239299791373283,1.49580075880213,-0.159981060288349,0.872895993746132,NA
"NT5DC2",480.66696295358,0.025704901714557,0.160745023928553,0.159911026085524,0.872951162735759,0.946640492329413
"CD300C",1052.25469573437,0.0179620870141067,0.11256574798422,0.159569738892729,0.873220018348036,0.946852210652532
"TIAL1",797.399919535581,0.0290004602999755,0.181836086522873,0.159486826044991,0.873285336765443,0.946852210652532
"CYP17A1",0.107182585210907,0.450686205187988,2.82679827263241,0.159433451460367,0.873327385511623,NA
"DUSP15",1.07927171094549,-0.170974798730239,1.07288490984104,-0.159359869042777,0.873385354669319,NA
"UBE3A",85.6939935119111,-0.0476140785693872,0.298836975475164,-0.159331282528472,0.873407875669603,0.946909747484624
"GAGE10",0.248822690827541,-0.364747084108537,2.29135492511519,-0.159184018202767,0.873523894934381,NA
"IPPK",556.277157158896,0.00657374776840483,0.0413341245170663,0.159039240463182,0.873637957843115,0.947083859492696
"RFPL4A",0.451125955942787,-0.195102737877584,1.22744255777041,-0.158950605584329,0.873707789985817,NA
"CYP26B1",0.140159911980457,-0.239299470991847,1.50574998473324,-0.158923774476572,0.873728929417227,NA
"OR4K13",0.177238470044288,-0.42746911764999,2.69016458400503,-0.158900730532103,0.87374708512733,NA
"C7orf33",0.47604069248915,0.166068967381549,1.04527544621617,0.158875794875607,0.873766731341846,NA
"MCAM",31.7097147736937,0.0351016932268317,0.220985670274569,0.158841490415278,0.873793759142702,0.94712250585576
"TMEM209",291.969677938083,-0.0164360569728285,0.103490149387189,-0.158817598294655,0.873812583355553,0.94712250585576
"UBFD1",1361.70592090439,-0.0108039827013057,0.0680805872639628,-0.158694029171875,0.873909942595367,0.947152712911486
"TPO",0.0880283190042431,-0.30202297172443,1.90350871287434,-0.1586664508976,0.873931671583697,NA
"FOXR2",0.235004713260118,-0.364747034190228,2.29934728145182,-0.158630684948089,0.873959851802561,NA
"PPP1R32",17.4899585175664,0.0662304800696902,0.418163557561823,0.158384151062467,0.874154101764861,0.947342005808623
"FAM240A",0.198793340960249,-0.364746499928066,2.30484384218054,-0.158252152815261,0.874258109468701,NA
"NOP53",20896.4685097585,0.0134103764245647,0.0848643394081773,0.158021337561634,0.87443998501703,0.947503766384555
"CD27",3238.59219625659,-0.0185212140652263,0.117230408278165,-0.157989845273584,0.87446480051698,0.947503766384555
"MINK1",1351.66210152675,-0.0211325568995883,0.133809594900016,-0.157930056625451,0.874511913508269,0.947503766384555
"HNRNPDL",496.500510567518,-0.0209153481873695,0.132551305295626,-0.157790586375008,0.874621816713511,0.947547521008278
"IL34",0.165180291028568,0.32523294885442,2.06480873292898,0.157512385369016,0.874841047620521,NA
"GLA",1116.78906047517,-0.0121526122440284,0.0771836765507453,-0.157450548964697,0.874889777905192,0.947641543127531
