"InNeurons","Astrocytes","Oligodendrocytes","Endothelial","ExNeurons","OPC","Microglia","Unknown"
"X949_131107.Salmon.count.data",0.121924580521041,0.462658865210995,0.106614126657549,0.281865315342438,0,0,0.026937112267976,0
"X950_131107.Salmon.count.data",0.481836633852891,0.28006281621939,0.0347185763275895,0.176827687494239,0,0,0.0265542861058907,0
"X951_131107.Salmon.count.data",0.489754721163499,0.207759235861248,0.0379769660485775,0.211327081073548,0.0295136950334795,0,0.0227154164008626,0.00095288441878495
"X952_131107.Salmon.count.data",0.50130509730038,0.233691561035648,0.0231082480815666,0.205820540574854,0,0,0.0349323217516681,0.0011422312558837
"X954_131107.Salmon.count.data",0.114020048309604,0.417301036093489,0.148092983410379,0.295209093728321,0,0,0.0229753388218508,0.00240149963635611
"X956_131107.Salmon.count.data",0.065521308089778,0.676169439361915,0.0455627643373828,0.197642034632936,0,0,0.0151044535779882,0
"X957_131107.Salmon.count.data",0.414226118152099,0.250311574077884,0.011863806464048,0.286255818040332,0.012868432540123,0,0.0244742507255132,0
"X958_131107.Salmon.count.data",0.0329728422043212,0.502579946155416,0.195717383892681,0.239384678813251,0,0,0.0293451489343314,0
"X96_120417.Salmon.count.data",0.390580482769836,0.295105766877927,0.0548380101200855,0.219577667119335,0,0,0.0398980731128171,0
"X97_120417.Salmon.count.data",0.562213987038433,0.151489770813384,0.000917040333143305,0.154933198633226,0.0151290784677548,0,0.11531692471406,0
"X98_120417.Salmon.count.data",0.521026006600363,0.229152086583601,0.00588097177108967,0.194516762576053,0,0,0.0494241724688931,0
"R24_131017.Salmon.count.data",0.176798237637065,0.376526149192529,0.149028915684536,0.266969954228544,0,0,0.030676743257326,0
"redo4_140501.Salmon.count.data",0.158492424167844,0.436378195187705,0.155872931441493,0.215350987888415,0,0,0.033905461314543,0
